,price,area,br,ba,posdt,dogs,cats,wd,house,apartment,laundry,garage,carport,furnished,latitude,longitude,zipc,num_img
815,1525.0,1000.0,2.0,2.0,2018-07-11T16:17:09-0700,0,0,0,0,0,0,0,0,0,47.3203,-122.3117,,1.0
816,1195.0,576.0,0.0,1.0,2018-07-02T15:09:57-0700,1,1,0,0,1,0,0,0,0,47.62442,-122.326366,98102,6.0
817,1180.0,265.0,0.0,1.0,2018-07-03T18:40:07-0700,0,1,0,0,1,0,0,0,0,47.671541,-122.379505,98107,15.0
818,1838.0,555.0,1.0,1.0,2018-07-11T16:16:18-0700,1,1,1,0,1,0,0,0,0,47.62112,-122.332937,,9.0
819,1897.0,780.0,1.0,1.0,2018-07-11T16:16:17-0700,1,1,1,0,1,0,1,0,0,47.675964,-122.125105,,11.0
820,1360.0,750.0,1.0,1.0,2018-07-11T16:16:15-0700,0,0,0,0,0,0,0,0,0,47.7933,-122.3076,,20.0
821,2660.0,1187.0,2.0,2.0,2018-07-09T14:58:16-0700,1,1,1,0,1,0,0,0,0,47.6462,-122.0386,98053,5.0
822,1605.0,560.0,2.0,1.0,2018-07-09T16:09:32-0700,1,1,0,0,1,0,0,0,0,47.681306,-122.324727,98115,3.0
823,1929.0,1000.0,2.0,1.0,2018-06-24T15:51:24-0700,1,1,1,0,1,0,1,0,0,47.571655,-122.174073,98006,11.0
824,1389.0,676.0,1.0,1.0,2018-07-11T16:15:46-0700,0,0,0,0,0,0,0,0,0,47.9199,-122.3019,,13.0
825,2066.0,913.0,2.0,2.0,2018-07-11T16:15:20-0700,1,1,1,0,1,0,0,0,0,47.814653,-122.204103,98012,18.0
826,1050.0,606.0,1.0,1.0,2018-07-09T16:03:55-0700,0,0,0,0,0,0,0,0,0,47.14589,-122.50104,,9.0
827,1695.0,695.0,1.0,1.0,2018-07-03T11:55:10-0700,1,1,1,0,1,0,0,0,0,47.659646,-122.344438,98103,23.0
828,1625.0,1315.0,3.0,2.0,2018-07-11T16:14:12-0700,1,1,1,0,1,0,0,0,0,47.20006,-122.531382,,12.0
829,2050.0,875.0,2.0,1.0,2018-07-11T16:14:08-0700,1,1,1,0,1,0,0,1,0,47.59692,-122.150605,98007,10.0
830,1200.0,704.0,1.0,1.0,2018-07-11T16:13:34-0700,0,0,0,0,0,0,0,0,0,47.14589,-122.50104,,1.0
831,2495.0,1540.0,2.0,1.0,2018-07-11T16:13:09-0700,0,0,1,1,0,0,0,0,0,47.558652,-122.384057,98116,4.0
832,1805.0,1097.0,3.0,2.0,2018-07-11T16:13:08-0700,1,1,1,0,1,0,0,0,0,47.879873,-122.243221,98168,19.0
833,2545.0,671.0,2.0,1.0,2018-07-11T16:12:48-0700,1,1,1,0,1,0,1,0,0,47.65252,-122.355238,98103,7.0
834,1695.0,695.0,1.0,1.0,2018-07-02T13:18:34-0700,1,1,1,0,1,0,0,0,0,47.659646,-122.344438,98103,24.0
835,2395.0,694.0,1.0,1.0,2018-07-11T16:12:32-0700,1,1,1,0,1,0,1,0,0,47.61556,-122.324445,98122,18.0
836,1741.0,1109.0,3.0,2.0,2018-07-11T16:12:15-0700,1,1,1,0,1,0,0,0,0,47.16981,-122.51559,98116,18.0
837,1200.0,,1.0,1.0,2018-07-07T15:11:17-0700,0,0,0,0,0,0,0,0,0,47.664867,-122.27839,,12.0
838,1125.0,255.0,0.0,1.0,2018-06-19T08:14:36-0700,0,1,0,0,1,0,0,0,0,47.671541,-122.379505,98107,15.0
839,1625.0,570.0,0.0,1.0,2018-07-11T16:12:00-0700,1,1,1,0,1,0,1,0,0,47.61633,-122.308397,98122,17.0
840,1523.0,600.0,1.0,1.0,2018-07-11T16:11:57-0700,1,1,1,0,1,0,1,0,0,47.721202,-122.298027,98125,8.0
841,1695.0,850.0,2.0,1.0,2018-07-03T01:17:01-0700,1,1,0,0,1,0,0,0,0,47.637377,-122.374939,98119,1.0
842,1695.0,850.0,2.0,1.0,2018-06-21T04:29:02-0700,1,1,0,0,1,0,0,0,0,47.637377,-122.374939,98119,1.0
843,1680.0,617.0,0.0,1.0,2018-07-11T16:11:27-0700,1,1,1,0,1,0,1,0,0,47.69062,-122.358768,,20.0
844,1200.0,700.0,1.0,1.0,2018-07-11T16:11:26-0700,0,0,0,0,0,0,0,0,0,47.14589,-122.50104,,8.0
845,750.0,550.0,0.0,1.0,2018-06-28T14:17:05-0700,1,1,0,0,1,0,0,0,0,47.705347,-122.344639,98133,1.0
846,2131.0,753.0,1.0,1.0,2018-07-11T16:01:16-0700,1,1,1,0,1,0,1,0,0,47.622587,-122.341038,98109,14.0
847,1585.0,1240.0,3.0,2.0,2018-07-11T16:11:11-0700,0,0,0,0,1,0,0,0,0,47.228,-122.5396,98118,4.0
848,1125.0,588.0,0.0,1.0,2018-06-19T07:14:30-0700,1,1,0,0,1,0,0,0,0,47.692375,-122.343436,98103,4.0
849,1450.0,1016.0,2.0,1.0,2018-07-11T16:10:45-0700,1,1,1,0,1,0,0,1,0,47.236302,-122.555076,98466,9.0
850,1495.0,1006.0,2.0,1.0,2018-07-11T16:10:44-0700,1,1,1,0,1,0,0,1,0,47.236302,-122.555076,98466,8.0
851,1440.0,958.0,2.0,1.0,2018-07-11T16:10:42-0700,1,1,1,0,1,0,0,1,0,47.236302,-122.555076,98466,8.0
852,1535.0,956.0,2.0,1.0,2018-07-11T16:10:40-0700,1,1,1,0,1,0,0,1,0,47.236302,-122.555076,98466,7.0
853,1425.0,944.0,2.0,1.0,2018-07-11T16:10:39-0700,1,1,1,0,1,0,0,1,0,47.236302,-122.555076,98466,9.0
854,2200.0,640.0,0.0,1.0,2018-07-11T16:10:07-0700,0,0,1,0,0,0,1,0,0,47.6155,-122.2072,98004,12.0
855,2095.0,775.0,2.0,1.0,2018-07-09T11:09:36-0700,0,0,1,0,1,0,1,0,0,47.676123,-122.387309,98117,5.0
856,2105.0,971.0,2.0,2.0,2018-07-11T16:10:03-0700,1,1,1,0,1,0,0,1,0,47.5058,-122.1157,,7.0
857,2704.0,1112.0,2.0,2.0,2018-07-07T08:51:44-0700,1,1,1,0,1,0,1,0,0,47.759771,-122.162704,98072,11.0
858,1695.0,467.0,1.0,1.0,2018-07-11T16:01:58-0700,1,1,1,0,1,0,1,0,0,47.65252,-122.355238,98103,6.0
859,1977.0,537.0,1.0,1.0,2018-07-11T16:09:54-0700,1,1,1,0,1,0,1,0,0,47.595776,-122.317136,98122,6.0
860,2086.0,594.0,1.0,1.0,2018-07-11T16:09:54-0700,0,0,0,0,0,0,0,0,0,47.61872,-122.346438,98109,13.0
861,1872.0,960.0,2.0,2.0,2018-07-11T16:09:37-0700,1,1,0,0,1,0,0,0,0,47.759436,-122.171491,98011,8.0
862,1170.0,740.0,1.0,1.0,2018-07-05T09:36:41-0700,1,1,1,0,1,0,0,1,0,47.23127,-122.495219,98409,9.0
863,1860.0,591.0,1.0,1.0,2018-07-09T12:55:22-0700,1,1,1,0,1,0,1,0,0,47.596209,-122.330933,98134,14.0
864,1325.0,1030.0,2.0,,2018-07-11T16:09:02-0700,0,0,0,0,1,0,0,0,0,47.228,-122.5396,98118,4.0
865,1224.0,640.0,0.0,1.0,2018-07-11T16:08:59-0700,1,1,1,0,1,0,1,0,0,47.239922,-122.444529,98144,12.0
866,1335.0,800.0,2.0,1.0,2018-06-25T01:01:45-0700,1,1,0,0,1,0,0,1,0,47.288422,-122.189929,98092,9.0
867,2295.0,656.0,0.0,1.0,2018-07-11T16:08:38-0700,0,0,0,0,0,0,0,0,0,47.606311,-122.315147,98122,22.0
868,1340.0,865.0,2.0,1.0,2018-07-11T16:08:21-0700,1,1,1,0,1,0,0,0,0,47.921807,-122.255114,98204,24.0
869,,,,,2018-07-11T15:23:12-0700,0,0,0,0,1,0,0,0,0,47.6718,-122.1232,,1.0
870,1635.0,458.0,0.0,1.0,2018-07-11T16:08:06-0700,1,1,1,0,1,0,1,0,0,47.620133,-122.347567,98109,10.0
871,1963.0,850.0,2.0,1.0,2018-07-11T16:08:04-0700,1,1,1,0,1,0,0,1,0,47.533696,-122.361623,98106,21.0
872,1547.0,743.0,1.0,1.0,2018-07-11T16:07:53-0700,1,1,1,0,1,0,0,0,0,47.867738,-122.21986,98012,11.0
873,1580.0,949.0,2.0,2.0,2018-07-05T06:18:49-0700,0,0,0,0,1,0,0,0,0,47.673004,-122.669856,98383,7.0
874,2030.0,600.0,1.0,1.0,2018-07-11T16:07:45-0700,0,0,0,0,0,0,0,0,0,47.606311,-122.315147,98122,19.0
875,2207.0,562.0,1.0,1.0,2018-07-11T15:59:33-0700,1,1,1,0,1,0,1,0,0,47.62112,-122.357838,98119,13.0
876,2000.0,884.0,2.0,1.0,2018-07-11T16:07:32-0700,0,1,1,0,1,0,0,1,0,47.599292,-122.159738,98005,16.0
877,811.0,721.0,2.0,1.0,2018-07-11T16:07:30-0700,1,1,1,0,1,0,0,0,0,46.67886,-122.963608,,1.0
878,1795.0,800.0,2.0,1.0,2018-06-24T08:38:16-0700,0,1,0,0,1,0,0,0,0,47.65242,-122.367339,98119,11.0
879,2400.0,,2.0,1.0,2018-07-11T16:07:14-0700,0,0,1,0,1,0,0,1,0,47.683867,-122.281508,,17.0
880,3100.0,1650.0,3.0,2.0,2018-07-07T00:56:02-0700,0,1,1,0,1,0,0,0,0,47.64872,-122.360639,98119,11.0
881,6795.0,3400.0,4.0,3.0,2018-07-11T16:06:55-0700,0,0,1,1,0,0,1,0,1,47.629074,-122.350423,98109,24.0
882,1954.0,537.0,0.0,1.0,2018-07-11T16:06:30-0700,1,1,1,0,1,0,1,0,0,47.668783,-122.388578,98107,14.0
883,1460.0,1002.0,2.0,1.0,2018-07-09T12:15:50-0700,0,0,0,0,1,0,0,0,0,47.133846,-122.296813,-1,8.0
884,1250.0,,1.0,1.0,2018-07-11T16:05:52-0700,0,0,1,1,0,0,0,0,1,47.553573,-122.355916,-1,3.0
885,1726.0,644.0,1.0,1.0,2018-07-11T16:05:41-0700,1,1,1,0,1,0,0,1,0,47.651604,-122.142916,-1,6.0
886,1175.0,760.0,1.0,1.0,2018-07-11T16:05:38-0700,1,1,1,0,1,0,0,0,0,47.160124,-122.45836,-1,7.0
887,1205.0,615.0,1.0,1.0,2018-07-09T15:46:22-0700,1,1,1,0,1,0,0,1,0,47.236302,-122.555076,-1,8.0
888,1349.0,700.0,1.0,1.0,2018-07-08T12:47:48-0700,0,0,0,0,0,0,0,0,0,47.376333,-122.255289,-1,23.0
889,2150.0,977.0,2.0,2.0,2018-07-11T16:04:57-0700,1,1,1,0,1,0,1,0,0,47.738919,-122.343788,-1,15.0
890,1874.0,1000.0,2.0,1.0,2018-07-11T16:04:35-0700,0,0,0,0,0,0,0,0,0,47.737677,-122.191206,-1,12.0
891,1589.0,915.0,2.0,1.0,2018-07-09T15:23:27-0700,0,0,0,0,0,0,0,0,0,47.376049,-122.255452,-1,23.0
892,1650.0,529.0,1.0,1.0,2018-07-09T11:42:19-0700,1,1,1,0,0,0,0,0,0,47.65822,-122.391107,-1,8.0
893,1345.0,750.0,1.0,1.0,2018-07-11T16:04:21-0700,0,0,0,0,0,0,0,0,0,47.7933,-122.3076,-1,17.0
894,1250.0,738.0,2.0,1.0,2018-07-11T16:02:47-0700,1,1,0,0,1,0,0,0,0,47.587222,-122.619503,-1,13.0
895,1045.0,591.0,1.0,1.0,2018-07-11T16:03:52-0700,1,1,1,0,1,0,0,0,0,47.3203,-122.3117,-1,5.0
896,2678.0,1262.0,2.0,2.0,2018-07-11T16:03:51-0700,1,1,1,0,1,0,0,0,0,47.550888,-122.076008,-1,13.0
897,1095.0,247.0,0.0,1.0,2018-07-11T16:03:44-0700,0,1,0,0,1,1,0,0,0,47.666349,-122.303242,-1,9.0
898,1949.0,1300.0,3.0,2.0,2018-07-09T11:53:10-0700,0,0,0,0,0,0,0,0,0,47.376333,-122.255289,-1,19.0
899,1709.0,594.0,0.0,1.0,2018-07-11T16:03:12-0700,1,1,1,0,1,0,1,0,0,47.60442,-122.318968,-1,8.0
900,2125.0,564.0,1.0,1.0,2018-07-11T15:58:11-0700,1,1,1,0,1,0,1,0,0,47.6116,-122.3056,-1,9.0
901,1516.0,375.0,0.0,1.0,2018-07-11T16:03:10-0700,1,1,1,0,1,0,1,0,0,47.595776,-122.317136,-1,4.0
902,1225.0,813.0,2.0,1.0,2018-07-11T16:03:05-0700,1,1,1,0,1,0,0,0,0,47.3203,-122.3117,-1,3.0
903,1265.0,480.0,0.0,1.0,2018-07-11T16:02:55-0700,1,1,1,0,1,0,1,0,0,47.785019,-122.342853,-1,10.0
904,1300.0,750.0,2.0,1.0,2018-07-04T05:03:17-0700,0,0,1,0,0,0,0,1,0,47.24103,-122.271167,-1,6.0
905,2945.0,1060.0,4.0,,2018-07-11T16:02:20-0700,0,0,0,0,0,0,0,0,0,47.663451,-122.320404,-1,5.0
906,1295.0,680.0,2.0,1.0,2018-06-28T18:32:08-0700,1,1,0,0,1,0,0,0,0,47.719555,-122.316634,-1,13.0
907,1605.0,560.0,2.0,1.0,2018-06-28T19:49:58-0700,1,1,0,0,1,0,0,0,0,47.681306,-122.324727,-1,3.0
908,1125.0,588.0,0.0,1.0,2018-06-28T18:51:22-0700,1,1,0,0,1,0,0,0,0,47.692375,-122.343436,-1,10.0
909,1699.0,992.0,2.0,2.0,2018-07-11T16:01:27-0700,0,0,0,0,0,0,0,0,0,47.887652,-122.207662,-1,9.0
910,5500.0,2976.0,4.0,,2018-07-11T16:01:24-0700,1,1,1,0,1,0,1,0,0,47.544689,-122.395124,-1,13.0
911,2650.0,3000.0,4.0,3.0,2018-06-29T09:40:43-0700,0,0,1,1,0,0,1,0,0,47.507305,-122.680987,-1,10.0
912,2575.0,850.0,1.0,1.0,2018-07-11T16:01:17-0700,0,0,0,0,0,0,0,0,0,47.586792,-122.236696,-1,12.0
913,,,,,2018-07-11T15:28:08-0700,0,0,0,0,1,0,0,0,0,47.6718,-122.1232,-1,1.0
914,750.0,550.0,0.0,1.0,2018-07-03T08:09:28-0700,0,1,0,0,1,0,0,0,0,47.705347,-122.344639,-1,1.0
915,1195.0,576.0,0.0,1.0,2018-06-28T06:25:52-0700,1,1,0,0,1,0,0,0,0,47.62442,-122.326366,-1,6.0
916,1125.0,255.0,0.0,1.0,2018-06-28T13:09:48-0700,0,1,0,0,1,0,0,0,0,47.671541,-122.379505,-1,15.0
917,2385.0,778.0,1.0,1.0,2018-07-11T16:00:49-0700,1,1,1,0,1,0,1,0,0,47.574928,-122.386476,-1,11.0
918,2285.0,866.0,1.0,1.0,2018-07-11T16:00:43-0700,1,1,1,0,1,0,1,0,0,47.679617,-122.376739,-1,11.0
919,1699.0,950.0,2.0,1.0,2018-07-11T16:00:42-0700,0,0,0,0,0,0,0,0,0,47.465018,-122.204679,-1,13.0
920,1095.0,234.0,0.0,1.0,2018-06-12T19:43:49-0700,0,1,0,0,1,0,0,0,0,47.651462,-122.348338,-1,13.0
921,1125.0,588.0,0.0,1.0,2018-06-22T10:42:45-0700,1,1,0,0,1,0,0,0,0,47.692375,-122.343436,-1,4.0
922,2300.0,776.0,1.0,1.0,2018-07-11T16:00:24-0700,1,1,1,0,1,0,1,0,0,47.621277,-122.355538,-1,20.0
923,1125.0,588.0,0.0,1.0,2018-07-03T18:30:23-0700,1,1,0,0,1,0,0,0,0,47.692375,-122.343436,-1,13.0
924,1695.0,850.0,2.0,1.0,2018-06-22T03:21:37-0700,1,1,0,0,1,0,0,0,0,47.637377,-122.374939,-1,1.0
925,1748.0,500.0,0.0,1.0,2018-07-11T15:54:05-0700,1,1,1,0,1,0,1,0,0,47.618955,-122.193215,-1,10.0
926,1605.0,560.0,2.0,1.0,2018-06-22T18:03:39-0700,1,1,0,0,1,0,0,0,0,47.681306,-122.324727,-1,3.0
927,1705.0,604.0,0.0,1.0,2018-07-11T16:00:03-0700,1,1,1,0,1,0,1,0,0,47.559105,-122.285889,-1,24.0
928,1420.0,935.0,2.0,1.0,2018-07-11T15:59:42-0700,1,1,1,0,1,0,0,1,0,47.236302,-122.555076,-1,9.0
929,1695.0,532.0,1.0,1.0,2018-07-11T15:59:39-0700,1,1,1,0,1,0,1,0,0,47.680178,-122.376344,-1,6.0
930,1485.0,1017.0,2.0,2.0,2018-07-09T10:21:44-0700,0,0,0,0,1,0,0,0,0,47.235848,-122.551468,-1,8.0
931,1310.0,814.0,2.0,1.0,2018-07-11T15:59:20-0700,1,1,1,0,1,0,0,0,0,47.9017,-122.2472,-1,5.0
932,1369.0,725.0,1.0,1.0,2018-07-11T15:59:10-0700,0,0,0,0,0,0,0,0,0,47.418839,-122.2912,-1,6.0
933,1325.0,856.0,2.0,1.0,2018-06-28T12:23:43-0700,1,1,0,0,1,0,0,0,0,47.282261,-122.212733,-1,14.0
934,2293.0,921.0,1.0,1.0,2018-07-04T22:49:06-0700,1,1,0,0,1,0,0,0,0,47.611305,-122.206832,-1,11.0
935,1075.0,400.0,0.0,1.0,2018-06-28T11:20:38-0700,0,0,0,0,1,1,0,0,0,47.3776,-122.2854,-1,9.0
936,1075.0,400.0,0.0,1.0,2018-06-25T12:38:22-0700,0,0,0,0,1,1,0,0,0,47.3776,-122.2854,-1,1.0
937,1499.0,900.0,,,2018-06-26T09:42:47-0700,0,0,0,0,1,1,0,0,0,47.3776,-122.2854,-1,1.0
938,1185.0,650.0,,,2018-06-26T09:40:51-0700,0,0,0,0,1,1,0,0,0,47.3776,-122.2854,-1,1.0
939,1075.0,400.0,0.0,1.0,2018-07-02T05:31:16-0700,0,0,0,0,1,1,0,0,0,47.3776,-122.2854,-1,1.0
940,1075.0,450.0,0.0,1.0,2018-07-09T11:13:47-0700,0,0,0,0,1,1,0,0,0,47.3776,-122.2854,-1,2.0
941,1499.0,900.0,2.0,1.0,2018-07-09T11:16:17-0700,0,0,0,0,1,1,0,0,0,47.3776,-122.2854,-1,1.0
942,1748.0,1369.0,4.0,2.0,2018-07-11T15:57:51-0700,1,1,1,0,1,0,1,0,0,47.300688,-122.31855,-1,24.0
943,1701.0,,,,2018-07-11T15:57:47-0700,0,0,0,0,1,0,0,0,0,47.607444,-122.340254,-1,4.0
944,3195.0,1047.0,2.0,2.0,2018-07-11T15:57:38-0700,1,1,1,0,1,0,1,0,0,47.61633,-122.308397,-1,17.0
945,2600.0,952.0,2.0,2.0,2018-07-11T15:57:34-0700,1,1,1,0,1,0,1,0,0,47.621264,-122.35924,-1,14.0
946,2710.0,876.0,2.0,2.0,2018-07-11T15:57:19-0700,1,1,1,0,1,0,1,0,0,47.595776,-122.317136,-1,5.0
947,2245.0,1977.0,3.0,,2018-07-07T18:31:55-0700,1,1,1,1,0,0,1,0,0,47.7918,-122.2243,-1,4.0
948,1668.0,524.0,1.0,1.0,2018-07-11T15:57:11-0700,1,1,1,0,1,0,1,0,0,47.60442,-122.318968,-1,9.0
949,1475.0,670.0,1.0,1.0,2018-07-11T15:56:51-0700,0,1,1,0,1,0,0,1,0,47.728173,-122.293937,-1,19.0
950,2450.0,1907.0,4.0,,2018-07-11T15:56:47-0700,0,0,0,1,0,0,1,0,0,47.878908,-122.197726,-1,14.0
951,1659.0,776.0,1.0,1.0,2018-07-11T15:43:41-0700,1,1,1,0,1,0,0,0,0,47.578816,-122.129312,-1,9.0
952,1010.0,620.0,1.0,1.0,2018-07-11T15:56:22-0700,0,0,0,0,0,0,0,0,0,47.250004,-122.519917,-1,4.0
953,1795.0,800.0,2.0,1.0,2018-07-11T15:56:21-0700,0,1,1,0,1,0,0,1,0,47.728173,-122.293937,-1,20.0
954,3195.0,1047.0,2.0,2.0,2018-07-11T15:56:19-0700,1,1,1,0,1,0,1,0,0,47.61633,-122.308397,-1,17.0
955,1583.0,1294.0,3.0,2.0,2018-07-11T15:55:30-0700,1,1,1,0,1,0,0,0,0,47.864928,-122.252625,-1,4.0
956,2315.0,509.0,1.0,1.0,2018-07-11T15:56:16-0700,1,1,1,0,1,0,1,0,0,47.61422,-122.324437,-1,20.0
957,1465.0,989.0,2.0,1.0,2018-07-11T15:56:08-0700,0,0,0,0,1,0,0,0,0,47.383097,-122.253154,-1,11.0
958,1760.0,722.0,1.0,1.0,2018-07-11T15:55:52-0700,1,1,1,0,1,0,1,0,0,47.777419,-122.307939,-1,13.0
959,1467.0,780.0,1.0,1.0,2018-06-27T05:38:39-0700,0,1,1,0,1,0,0,0,0,47.853609,-122.257384,-1,12.0
960,1941.0,537.0,0.0,1.0,2018-07-05T11:05:06-0700,1,1,1,0,1,0,1,0,0,47.668783,-122.388578,-1,14.0
961,2758.0,1336.0,3.0,2.0,2018-07-11T15:55:46-0700,1,1,1,0,1,0,0,0,0,47.681626,-122.102919,-1,16.0
962,1375.0,630.0,1.0,1.0,2018-07-11T15:55:43-0700,0,1,1,0,1,0,0,1,0,47.728173,-122.293937,-1,14.0
963,1273.0,680.0,1.0,1.0,2018-07-11T15:55:36-0700,1,1,0,0,1,0,0,1,0,47.896467,-122.248102,-1,7.0
964,1675.0,860.0,2.0,1.0,2018-07-11T15:55:14-0700,1,1,1,0,1,0,0,0,0,47.896697,-122.303479,-1,6.0
965,2750.0,1800.0,4.0,,2018-07-05T12:11:06-0700,0,0,0,1,0,0,1,0,0,47.4465,-122.1216,-1,2.0
966,1050.0,648.0,1.0,1.0,2018-07-11T15:54:45-0700,0,0,0,0,1,0,0,0,0,47.760229,-122.312808,-1,5.0
967,3195.0,1042.0,2.0,2.0,2018-07-11T15:54:38-0700,1,1,1,0,1,0,1,0,0,47.61633,-122.308397,-1,17.0
968,2189.0,1234.0,2.0,2.0,2018-07-11T15:54:37-0700,1,1,1,0,1,0,0,0,0,47.578816,-122.129312,-1,6.0
969,2795.0,1800.0,4.0,3.0,2018-07-11T15:54:28-0700,1,1,1,1,0,0,1,0,0,47.695252,-122.198273,-1,17.0
970,2625.0,659.0,1.0,1.0,2018-07-11T15:47:10-0700,1,1,1,0,1,0,1,0,0,47.669563,-122.38464,-1,23.0
971,1575.0,760.0,1.0,1.0,2018-07-11T15:52:58-0700,1,1,1,0,1,0,1,0,0,47.706195,-122.210058,-1,5.0
972,1425.0,1075.0,2.0,,2018-07-06T05:49:40-0700,1,1,1,0,1,0,0,1,0,47.220152,-122.493913,-1,7.0
973,1195.0,680.0,1.0,1.0,2018-07-11T15:52:32-0700,1,1,1,0,1,0,0,0,0,47.488321,-122.259533,-1,7.0
974,1723.0,970.0,2.0,2.0,2018-07-11T15:52:24-0700,1,1,1,0,1,0,0,1,0,47.408289,-122.318934,-1,10.0
975,1995.0,656.0,1.0,1.0,2018-07-11T15:52:00-0700,0,0,0,0,0,0,0,0,0,47.606311,-122.315147,-1,23.0
976,4200.0,2400.0,4.0,2.0,2018-07-05T12:37:46-0700,0,0,1,1,0,0,0,1,0,47.653599,-122.336082,-1,13.0
977,1480.0,720.0,1.0,1.0,2018-07-11T15:51:48-0700,1,1,0,0,1,0,0,0,0,47.467206,-122.265719,-1,9.0
978,1975.0,542.0,0.0,1.0,2018-07-11T15:50:44-0700,0,0,0,0,0,0,0,0,0,47.606311,-122.315147,-1,19.0
979,1335.0,850.0,2.0,1.0,2018-07-09T14:56:08-0700,1,1,0,0,1,0,0,0,0,47.956357,-122.219812,-1,11.0
980,1395.0,797.0,2.0,1.0,2018-07-11T15:30:47-0700,0,0,0,0,0,0,0,0,0,47.397079,-122.294243,-1,4.0
981,1689.0,950.0,2.0,1.0,2018-07-11T15:50:42-0700,0,0,0,0,0,0,0,0,0,47.4648,-122.2075,-1,11.0
982,2228.0,1249.0,2.0,2.0,2018-07-11T15:50:42-0700,0,0,0,0,0,0,0,0,0,47.780341,-122.178462,-1,9.0
983,1652.0,931.0,2.0,1.0,2018-07-07T15:00:41-0700,1,1,1,0,1,0,0,0,0,47.6462,-122.0386,-1,8.0
984,1370.0,781.0,1.0,1.0,2018-07-11T15:50:39-0700,1,1,1,0,1,0,0,0,0,47.839153,-122.296525,-1,11.0
985,1250.0,745.0,2.0,1.0,2018-07-11T15:50:38-0700,0,0,0,0,0,0,0,0,0,47.250019,-122.520046,-1,2.0
986,3455.0,1100.0,2.0,2.0,2018-07-11T15:45:22-0700,1,1,1,0,1,0,1,0,0,47.61122,-122.340523,-1,11.0
987,1950.0,600.0,1.0,1.0,2018-07-11T15:50:09-0700,1,1,1,0,1,0,1,0,0,47.661333,-122.292886,-1,15.0
988,1520.0,500.0,0.0,1.0,2018-07-11T15:50:00-0700,1,1,1,0,1,0,1,0,0,47.706145,-122.209843,-1,13.0
989,2336.0,1000.0,2.0,2.0,2018-07-11T15:49:55-0700,1,1,1,0,1,0,0,0,0,47.617321,-122.155053,-1,13.0
990,1800.0,966.0,2.0,2.0,2018-07-11T15:49:49-0700,1,1,1,0,1,0,0,0,0,47.53183,-122.345559,-1,8.0
991,2380.0,1158.0,2.0,2.0,2018-07-11T15:49:37-0700,1,1,1,0,1,0,0,1,0,47.623701,-122.201721,-1,13.0
992,1180.0,698.0,1.0,1.0,2018-07-11T15:49:37-0700,0,0,0,0,0,0,0,0,0,47.286587,-122.360988,-1,6.0
993,2557.0,1134.0,3.0,2.0,2018-07-11T15:49:24-0700,1,1,1,0,1,0,0,1,0,47.6155,-122.2072,-1,14.0
994,1750.0,518.0,1.0,1.0,2018-07-11T15:49:07-0700,0,0,0,0,0,0,0,0,0,47.626422,-122.342348,-1,6.0
995,1135.0,635.0,1.0,1.0,2018-07-08T11:19:44-0700,0,0,0,0,0,0,0,0,0,47.245063,-122.494326,-1,13.0
996,2429.0,880.0,1.0,,2018-07-11T15:48:33-0700,1,1,1,0,1,0,1,0,0,47.60442,-122.318968,-1,11.0
997,2500.0,1100.0,2.0,2.0,2018-07-11T15:48:24-0700,1,1,1,0,1,0,1,0,0,47.599204,-122.303134,-1,9.0
998,3000.0,1800.0,3.0,2.0,2018-06-25T15:53:53-0700,0,0,1,0,0,0,1,0,0,47.64312,-122.374239,-1,20.0
999,1795.0,950.0,2.0,1.0,2018-06-30T07:39:11-0700,1,0,1,1,0,0,0,0,0,47.305,-122.2067,-1,21.0
1000,3620.0,1100.0,2.0,2.0,2018-07-11T15:39:41-0700,1,1,1,0,1,0,1,0,0,47.669563,-122.38464,-1,23.0
1001,2420.0,700.0,1.0,1.0,2018-07-11T15:43:39-0700,1,1,1,0,1,0,1,0,0,47.669563,-122.38464,-1,23.0
1002,1905.0,630.0,1.0,1.0,2018-07-11T15:47:38-0700,1,1,1,0,1,0,1,0,0,47.611321,-122.20251,-1,16.0
1003,1350.0,865.0,2.0,1.0,2018-06-30T07:39:34-0700,0,0,0,0,0,0,0,0,0,47.3866,-122.2109,-1,19.0
1004,1648.0,1036.0,2.0,2.0,2018-07-11T15:47:02-0700,1,1,1,0,1,0,0,1,0,47.13134,-122.400455,-1,3.0
1005,2795.0,1800.0,4.0,3.0,2018-07-11T15:46:59-0700,1,1,1,1,0,0,1,0,0,47.695196,-122.198386,-1,17.0
1006,2240.0,641.0,1.0,1.0,2018-07-11T15:46:53-0700,1,1,1,0,1,0,1,0,0,47.603649,-122.336476,-1,12.0
1007,2129.0,645.0,1.0,1.0,2018-07-11T15:46:46-0700,1,1,1,0,1,0,1,0,0,47.613038,-122.303109,-1,11.0
1008,2495.0,2200.0,3.0,,2018-07-05T21:18:35-0700,1,0,1,1,0,0,1,0,0,47.388,-122.1932,-1,23.0
1009,1955.0,968.0,2.0,2.0,2018-07-11T15:46:43-0700,1,1,1,0,1,0,0,1,0,47.668208,-122.134838,-1,17.0
1010,2095.0,1350.0,3.0,,2018-07-08T09:57:32-0700,1,0,1,1,0,0,1,0,0,47.5073,-122.1819,-1,17.0
1011,3300.0,3034.0,4.0,3.0,2018-07-11T15:46:37-0700,1,0,0,1,0,0,0,0,0,47.754622,-122.193027,-1,18.0
